Date,Time,batt_volt_Min,logger_temp,short_up_Avg,short_dn_Avg,long_up_Avg,long_dn_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_up_corr_Avg,long_dn_corr_Avg,Rs_net_Avg,Rl_net_Avg,albedo_Avg,Rn_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Temp_C_Avg(1),Temp_C_Avg(2),Temp_C_Avg(3),Temp_C_Avg(4),H. suelo 60,Result2_Avg,T. suelo 60 cm,Result4_Avg,Result5_Avg,Result6_Avg,Result7_Avg,Result8_Avg,Result9_Avg,Riego
23/01/2018,12:30:00,12.80,17.68,598.45,145.68,-111.98,44.05,22.89,296.04,323.53,479.57,452.76,-156.04,0.24,296.73,19.15,11.99,1.82,297.80,32.00,19.39,19.87,20.44,20.58,0.23,0.04,19.98,67.96,0.04,14.37,13.00,14.53,13.99,0.00
23/01/2018,13:00:00,12.81,18.95,611.74,145.95,-114.88,43.33,24.10,297.25,327.77,485.98,465.79,-158.21,0.24,307.59,20.50,10.99,2.26,276.23,27.64,20.46,22.26,22.47,22.89,0.23,0.04,19.91,67.82,0.04,14.38,12.99,14.53,13.99,0.00
23/01/2018,13:30:00,12.82,20.29,612.81,145.95,-113.30,44.13,24.01,297.16,328.80,486.24,466.86,-157.44,0.24,309.42,21.01,9.76,2.90,303.40,22.47,21.69,24.75,24.74,25.30,0.23,0.04,19.90,67.80,0.04,14.36,12.99,14.52,13.99,0.00
23/01/2018,14:00:00,12.83,21.59,597.90,141.02,-115.19,42.39,24.70,297.85,331.05,488.63,456.88,-157.58,0.24,299.30,21.85,9.06,2.86,292.37,21.45,23.07,27.13,26.89,27.48,0.23,0.04,19.89,67.79,0.04,14.36,12.98,14.52,13.99,0.00
23/01/2018,14:30:00,12.85,22.75,565.20,131.62,-115.36,37.49,25.28,298.43,334.34,487.20,433.58,-152.86,0.23,280.72,22.63,9.00,2.79,294.43,25.90,24.51,29.28,28.72,29.37,0.23,0.04,19.89,67.79,0.04,14.38,12.97,14.53,13.98,0.00
23/01/2018,15:00:00,12.84,23.68,519.00,119.08,-115.71,31.11,25.68,298.83,336.45,483.28,399.92,-146.82,0.23,253.10,23.32,8.18,2.83,272.03,24.82,25.61,30.99,30.10,30.83,0.23,0.04,19.89,67.79,0.04,14.36,12.97,14.52,13.99,0.00
23/01/2018,15:30:00,12.86,24.47,460.09,104.06,-115.90,22.54,25.82,298.97,337.13,475.56,356.03,-138.43,0.23,217.60,24.00,7.96,3.38,286.43,15.60,26.55,32.40,31.23,32.03,0.23,0.04,19.89,67.79,0.04,14.38,12.95,14.53,13.97,0.00
23/01/2018,16:00:00,12.47,24.82,386.73,86.86,-112.53,14.31,25.10,298.25,336.14,462.98,299.88,-126.84,0.22,173.04,23.86,9.64,4.19,285.10,14.26,26.86,33.00,31.59,32.38,0.23,0.04,19.90,67.80,0.04,14.41,12.93,14.56,13.96,0.00
23/01/2018,16:30:00,12.44,24.64,303.32,67.13,-109.44,5.69,24.18,297.33,333.72,448.85,236.18,-115.13,0.22,121.05,23.41,11.31,4.69,288.93,12.47,26.31,32.51,30.95,31.68,0.24,0.04,19.86,67.74,0.04,14.44,12.89,14.59,13.91,0.00
23/01/2018,17:00:00,12.60,24.18,209.45,44.68,-106.14,-2.68,23.15,296.30,330.89,434.35,164.77,-103.47,0.21,61.31,22.67,13.50,4.77,296.00,11.64,25.46,31.42,29.81,30.41,0.24,0.04,19.80,67.66,0.04,14.48,12.84,14.63,13.86,0.00
23/01/2018,17:30:00,12.39,23.40,114.78,22.60,-103.67,-10.34,21.94,295.09,326.25,419.58,92.19,-93.34,0.19,-1.15,21.80,15.04,4.21,292.27,11.01,24.21,29.73,28.14,28.55,0.24,0.04,19.70,67.50,0.04,14.49,12.82,14.64,13.85,0.00
23/01/2018,18:00:00,12.27,22.24,27.19,5.50,-99.19,-15.62,20.35,293.50,321.53,405.11,21.69,-83.57,-0.08,-61.88,20.56,18.15,3.27,290.40,9.56,22.38,27.30,25.81,26.01,0.24,0.04,19.70,67.50,0.04,14.48,12.83,14.63,13.87,0.00
23/01/2018,18:30:00,12.21,20.54,-4.69,0.98,-92.65,-16.08,18.18,291.33,315.78,392.35,-5.68,-76.57,-0.23,-82.24,18.61,21.91,2.72,299.00,8.53,19.59,23.80,22.42,22.39,0.24,0.04,19.70,67.50,0.04,14.48,12.83,14.63,13.87,0.00
23/01/2018,19:00:00,12.17,18.78,-4.57,1.64,-86.77,-16.00,16.42,289.57,311.87,382.64,-6.21,-70.77,-0.38,-76.98,17.17,24.56,2.15,283.73,9.31,16.68,20.10,18.95,18.70,0.24,0.04,19.70,67.50,0.04,14.45,12.85,14.60,13.90,0.00
23/01/2018,19:30:00,12.14,17.41,-4.36,1.71,-83.81,-15.54,15.41,288.56,309.31,377.58,-6.07,-68.27,-0.40,-74.34,16.22,26.31,2.04,275.67,8.86,14.54,17.21,16.31,15.84,0.24,0.04,19.70,67.49,0.04,14.43,12.86,14.58,13.91,0.00
23/01/2018,20:00:00,12.10,16.13,-4.28,1.47,-80.47,-14.19,14.09,287.24,305.52,371.81,-5.75,-66.28,-0.34,-72.03,14.80,31.79,2.09,268.40,8.98,12.65,14.60,13.95,13.26,0.23,0.04,19.70,67.49,0.04,14.38,12.89,14.53,13.95,0.00
23/01/2018,20:30:00,12.06,14.82,-4.29,1.53,-77.09,-11.28,12.62,285.77,301.06,366.88,-5.81,-65.82,-0.36,-71.63,13.27,39.06,1.83,267.27,8.53,10.64,11.92,11.54,10.67,0.23,0.04,19.68,67.47,0.04,14.34,12.91,14.49,13.98,0.00
23/01/2018,21:00:00,12.03,13.54,-3.42,2.38,-74.02,-10.44,11.51,284.66,298.27,361.86,-5.80,-63.58,-0.71,-69.38,12.42,41.55,1.73,265.47,7.68,8.62,9.30,9.17,8.13,0.23,0.04,19.67,67.44,0.04,14.32,12.93,14.46,14.00,0.00
23/01/2018,21:30:00,11.99,12.43,-3.28,2.99,-71.23,-10.42,10.52,283.67,295.94,356.75,-6.27,-60.81,-1.25,-67.08,11.82,43.44,0.58,250.63,22.00,6.95,7.07,7.19,6.01,0.23,0.04,19.65,67.40,0.04,14.32,12.93,14.47,14.00,0.00
23/01/2018,22:00:00,11.96,11.14,-2.88,4.08,-70.03,-12.40,10.12,283.27,295.06,352.69,-6.96,-57.64,-1.47,-64.60,11.01,45.75,1.11,183.93,9.99,4.85,4.45,4.79,3.48,0.23,0.04,19.63,67.37,0.04,14.33,12.92,14.48,13.99,0.00
23/01/2018,22:30:00,11.92,10.13,-3.23,3.13,-69.67,-13.07,9.82,282.97,293.85,350.46,-6.36,-56.61,-0.97,-62.97,10.70,47.19,1.23,192.60,6.42,3.25,2.36,2.94,1.52,0.23,0.04,19.64,67.38,0.04,14.30,12.94,14.44,14.01,0.00
23/01/2018,23:00:00,11.88,9.26,-3.20,3.66,-68.01,-12.42,9.18,282.33,292.23,347.82,-6.85,-55.59,-1.17,-62.45,9.55,49.98,0.92,175.37,10.10,2.00,0.66,1.46,-0.08,0.23,0.04,19.63,67.36,0.04,14.30,12.94,14.44,14.02,0.00
23/01/2018,23:30:00,11.85,8.46,-2.18,3.31,-65.80,-11.46,8.63,281.78,291.66,346.00,-5.48,-54.34,-1.85,-59.82,9.74,50.97,0.82,194.17,18.66,0.85,-0.90,0.12,-1.53,0.23,0.04,19.60,67.31,0.04,14.29,12.95,14.43,14.03,0.00
24/01/2018,00:00:00,11.81,7.83,-2.68,3.39,-63.73,-9.41,7.79,280.94,289.50,343.82,-6.07,-54.32,-1.83,-60.39,8.99,51.62,1.03,170.80,15.04,0.01,-2.11,-0.90,-2.64,0.23,0.04,19.62,67.34,0.04,14.29,12.95,14.43,14.02,0.00
24/01/2018,00:30:00,11.78,7.09,-2.94,2.79,-60.82,-6.37,6.56,279.71,286.25,340.71,-5.73,-54.45,-1.07,-60.18,6.57,54.49,1.75,115.00,13.27,-1.01,-3.48,-2.09,-3.91,0.23,0.04,19.65,67.41,0.04,14.27,12.96,14.41,14.04,0.00
24/01/2018,01:00:00,11.74,6.38,-2.77,2.59,-61.69,-9.09,6.83,279.98,286.71,339.31,-5.36,-52.60,-1.08,-57.96,6.51,55.21,1.90,100.60,5.00,-2.08,-4.87,-3.31,-5.21,0.23,0.04,19.68,67.46,0.04,14.26,12.97,14.40,14.04,0.00
24/01/2018,01:30:00,11.72,5.75,-2.74,1.93,-59.64,-8.34,6.21,279.36,285.68,336.98,-4.67,-51.30,-0.87,-55.97,5.88,59.27,1.02,84.34,14.35,-2.96,-6.04,-4.32,-6.29,0.23,0.04,19.69,67.48,0.04,14.24,12.98,14.38,14.06,0.00
24/01/2018,02:00:00,11.68,4.92,-2.49,1.25,-55.97,-5.33,4.98,278.13,283.31,333.95,-3.74,-50.64,-1.29,-54.38,4.27,67.00,1.38,59.08,7.46,-4.29,-7.64,-5.78,-7.83,0.23,0.04,19.70,67.49,0.04,14.21,13.00,14.35,14.07,0.00
24/01/2018,02:30:00,11.66,4.40,-1.85,2.31,-55.38,-2.59,4.60,277.75,282.06,334.85,-4.16,-52.79,-1.34,-56.95,4.91,59.36,1.91,30.68,8.03,-5.09,-8.69,-6.67,-8.77,0.23,0.04,19.70,67.49,0.04,14.24,12.98,14.39,14.05,0.00
24/01/2018,03:00:00,11.63,4.12,-2.55,1.57,-55.18,-3.80,4.27,277.42,280.68,332.06,-4.12,-51.38,-0.67,-55.50,4.51,62.75,0.97,39.48,12.23,-5.22,-9.05,-6.91,-9.05,0.23,0.04,19.70,67.50,0.04,14.22,13.00,14.36,14.07,0.00
24/01/2018,03:30:00,11.61,3.58,-1.11,3.44,-52.66,-3.40,4.04,277.19,282.09,331.34,-4.55,-49.25,-2.26,-53.80,4.65,58.25,1.24,59.31,11.99,-6.03,-10.07,-7.81,-10.01,0.23,0.04,19.70,67.50,0.04,14.21,13.00,14.35,14.07,0.00
24/01/2018,04:00:00,11.59,3.29,-0.79,3.31,-54.36,-6.94,4.87,278.02,284.40,331.82,-4.10,-47.41,-2.62,-51.52,5.27,56.30,1.31,56.71,5.74,-6.35,-10.57,-8.19,-10.43,0.23,0.04,19.70,67.50,0.04,14.21,13.00,14.35,14.07,0.00
24/01/2018,04:30:00,11.57,3.37,-1.39,2.63,-58.22,-11.04,5.87,279.02,285.45,332.64,-4.01,-47.19,-3.11,-51.20,6.75,48.28,1.12,53.03,6.26,-5.98,-10.37,-7.85,-10.13,0.23,0.04,19.70,67.50,0.04,14.19,13.01,14.34,14.08,0.00
24/01/2018,05:00:00,11.55,3.36,-1.55,2.31,-55.96,-9.35,5.22,278.37,284.49,331.09,-3.86,-46.61,-1.41,-50.46,5.78,49.21,1.19,17.93,12.25,-5.63,-10.16,-7.56,-9.86,0.23,0.04,19.70,67.50,0.04,14.20,13.01,14.35,14.07,0.00
24/01/2018,05:30:00,11.53,3.12,-2.08,1.85,-54.28,-7.62,4.57,277.72,283.02,329.68,-3.93,-46.66,-1.11,-50.59,4.94,51.20,0.91,90.73,32.97,-5.85,-10.50,-7.83,-10.15,0.23,0.04,19.70,67.50,0.04,14.19,13.02,14.33,14.08,0.00
24/01/2018,06:00:00,11.51,2.77,-1.63,0.79,-52.78,-6.15,3.96,277.11,281.57,328.20,-2.41,-46.63,-0.61,-49.04,4.24,54.46,0.98,339.33,11.82,-6.35,-11.14,-8.40,-10.74,0.23,0.04,19.70,67.50,0.04,14.18,13.02,14.33,14.09,0.00
24/01/2018,06:30:00,11.50,2.40,-1.77,3.00,-49.71,-4.09,3.31,276.46,281.49,327.11,-4.77,-45.62,-2.01,-50.38,3.56,57.09,0.73,110.77,16.87,-6.89,-11.79,-8.98,-11.35,0.23,0.04,19.70,67.49,0.04,14.17,13.03,14.32,14.09,0.00
24/01/2018,07:00:00,11.48,2.09,-1.50,3.08,-49.09,-3.48,3.03,276.18,280.81,326.41,-4.57,-45.60,-1.72,-50.18,3.28,54.16,1.16,73.48,14.68,-7.31,-12.34,-9.45,-11.84,0.23,0.04,19.70,67.50,0.04,14.18,13.03,14.32,14.10,0.00
24/01/2018,07:30:00,11.48,2.13,5.45,5.22,-55.45,-12.47,5.52,278.67,286.48,329.46,0.23,-42.99,2.16,-42.75,4.66,48.13,1.49,52.70,9.25,-7.07,-12.19,-9.21,-11.61,0.23,0.04,19.70,67.49,0.04,14.17,13.03,14.32,14.10,0.00
24/01/2018,08:00:00,12.28,2.55,37.04,20.58,-56.97,-5.62,5.70,278.85,285.83,337.18,16.45,-51.35,0.56,-34.90,4.12,49.53,1.56,194.29,8.86,-6.20,-11.42,-8.35,-10.78,0.23,0.04,19.70,67.50,0.04,14.19,13.02,14.34,14.08,0.00
24/01/2018,08:30:00,12.62,4.51,91.82,38.17,-68.63,-4.99,9.53,282.68,293.45,357.09,53.64,-63.64,0.43,-10.00,8.76,30.87,1.85,22.12,9.25,-2.54,-7.62,-4.37,-6.79,0.23,0.04,19.70,67.50,0.04,14.19,13.02,14.33,14.06,0.00
24/01/2018,09:00:00,12.42,7.95,172.02,58.25,-81.72,-2.00,13.86,287.01,303.07,382.78,113.77,-79.72,0.34,34.05,12.67,19.64,0.98,22.56,18.69,4.22,-0.46,2.82,0.47,0.23,0.04,19.70,67.49,0.04,14.20,13.00,14.35,14.05,0.00
24/01/2018,09:30:00,12.43,11.55,255.37,77.17,-93.67,-0.09,17.80,290.95,312.66,406.24,178.21,-93.58,0.30,84.63,15.68,15.24,1.81,10.20,13.48,11.09,7.07,10.17,8.04,0.23,0.04,19.69,67.47,0.04,14.19,12.99,14.33,14.04,0.00
24/01/2018,10:00:00,12.93,14.63,336.34,95.44,-98.60,8.90,20.06,293.21,320.49,428.00,240.90,-107.51,0.28,133.39,17.83,12.57,1.81,350.50,16.47,16.67,13.50,16.20,14.42,0.23,0.04,19.77,67.60,0.04,14.21,12.97,14.36,14.01,0.00
24/01/2018,10:30:00,13.05,17.22,407.20,110.50,-106.13,14.94,22.80,295.95,328.85,449.92,296.70,-121.07,0.27,175.62,19.60,11.35,1.45,351.27,21.32,21.06,18.80,21.03,19.70,0.23,0.04,19.80,67.65,0.04,14.24,12.95,14.39,13.98,0.00
24/01/2018,11:00:00,13.04,19.19,468.82,122.36,-113.17,18.72,25.22,298.37,336.20,468.09,346.46,-131.89,0.26,214.56,21.29,10.38,1.58,15.08,27.06,24.38,22.87,24.58,23.66,0.23,0.04,19.75,67.57,0.04,14.24,12.93,14.40,13.96,0.00
24/01/2018,11:30:00,13.00,20.56,521.33,132.18,-115.29,22.62,26.42,299.57,341.37,479.28,389.15,-137.91,0.25,251.24,22.56,10.07,2.79,14.20,21.29,26.38,25.72,26.91,26.40,0.23,0.04,19.71,67.51,0.04,14.26,12.89,14.41,13.93,0.00
24/01/2018,12:00:00,12.95,21.77,563.09,140.59,-113.81,28.24,27.26,300.41,348.00,490.05,422.50,-142.05,0.25,280.44,24.19,9.01,3.48,19.50,20.43,27.66,28.07,28.73,28.65,0.23,0.04,19.69,67.48,0.04,14.25,12.89,14.40,13.93,0.00
24/01/2018,12:30:00,12.91,23.10,592.71,143.87,-116.31,31.48,28.18,301.33,351.18,498.96,448.84,-147.78,0.24,301.05,25.08,8.58,3.46,52.68,25.93,29.04,30.63,30.77,31.13,0.23,0.04,19.70,67.50,0.04,14.25,12.90,14.40,13.94,0.00
24/01/2018,13:00:00,12.93,24.17,602.58,143.85,-118.82,34.64,29.29,302.44,355.62,509.07,458.73,-153.45,0.24,305.28,25.74,8.28,2.28,53.13,31.88,29.72,32.56,32.27,32.95,0.23,0.04,19.69,67.48,0.04,14.26,12.88,14.40,13.94,0.00
24/01/2018,13:30:00,12.94,25.47,599.32,140.19,-121.78,34.29,30.36,303.51,359.38,515.46,459.13,-156.07,0.23,303.06,26.52,7.91,1.89,85.37,37.07,30.77,34.85,34.30,35.15,0.23,0.04,19.70,67.49,0.04,14.27,12.88,14.42,13.93,0.00
24/01/2018,14:00:00,12.94,26.83,579.98,135.81,-126.03,31.44,31.25,304.40,360.82,518.29,444.17,-157.47,0.23,286.70,26.97,7.84,1.32,232.48,47.41,32.06,37.26,36.45,37.38,0.23,0.04,19.69,67.48,0.04,14.27,12.87,14.42,13.92,0.00
24/01/2018,14:30:00,12.97,27.97,552.78,127.12,-125.60,27.54,31.10,304.25,360.24,513.38,425.67,-153.13,0.23,272.53,27.15,7.58,2.05,233.51,38.25,33.33,39.33,38.18,39.17,0.23,0.04,19.69,67.47,0.04,14.27,12.87,14.42,13.92,0.00
24/01/2018,15:00:00,12.99,28.74,508.54,116.12,-124.97,23.60,31.05,304.20,360.55,509.12,392.42,-148.57,0.23,243.84,27.46,7.43,1.63,336.73,45.89,33.98,40.65,39.14,40.23,0.23,0.04,19.68,67.46,0.04,14.27,12.86,14.41,13.93,0.00
24/01/2018,15:30:00,13.00,29.28,451.43,102.10,-122.01,17.36,30.39,303.54,359.35,498.72,349.32,-139.37,0.23,209.96,27.68,7.37,2.08,313.70,34.24,34.34,41.53,39.71,40.89,0.23,0.04,19.67,67.44,0.04,14.29,12.85,14.43,13.92,0.00
24/01/2018,16:00:00,13.07,29.53,379.22,85.85,-120.50,10.24,29.95,303.10,358.07,488.80,293.37,-130.74,0.23,162.63,28.17,7.23,1.53,317.43,54.18,34.35,41.83,39.79,40.96,0.23,0.04,19.57,67.25,0.04,14.33,12.84,14.47,13.90,0.00
24/01/2018,16:30:00,12.93,29.56,296.68,65.73,-119.13,-0.16,29.26,302.41,355.08,474.06,230.95,-118.98,0.22,111.97,28.17,7.18,2.31,282.50,23.44,34.17,41.74,39.56,40.65,0.23,0.04,19.50,67.11,0.04,14.33,12.84,14.48,13.90,0.00
24/01/2018,17:00:00,12.70,29.13,205.57,44.60,-115.67,-9.91,28.38,301.53,353.05,458.80,160.97,-105.76,0.22,55.21,27.95,7.43,2.52,332.23,16.86,33.33,40.73,38.48,39.44,0.23,0.04,19.50,67.10,0.04,14.36,12.83,14.51,13.90,0.00
24/01/2018,17:30:00,12.49,28.23,110.90,21.74,-109.41,-15.30,26.34,299.49,346.78,440.88,89.17,-94.10,0.19,-4.94,26.07,13.02,4.44,297.63,9.81,31.89,38.86,36.61,37.37,0.23,0.04,19.50,67.10,0.04,14.40,12.81,14.54,13.90,0.00
24/01/2018,18:00:00,12.35,26.59,25.56,5.48,-103.81,-18.73,24.15,297.30,339.15,424.23,20.08,-85.08,0.21,-65.00,24.32,13.98,3.96,292.77,10.02,29.11,35.49,33.32,33.86,0.23,0.04,19.50,67.10,0.04,14.41,12.80,14.56,13.89,0.00
24/01/2018,18:30:00,12.30,24.71,-4.66,1.03,-98.30,-18.76,22.13,295.28,332.75,412.28,-5.69,-79.53,-0.24,-85.22,22.53,14.99,4.02,289.93,10.31,25.98,31.61,29.57,29.88,0.24,0.04,19.50,67.09,0.04,14.43,12.78,14.57,13.87,0.00
24/01/2018,19:00:00,12.27,23.05,-5.43,0.80,-94.21,-18.63,20.58,293.73,327.86,403.45,-6.23,-75.59,-0.15,-81.82,20.98,17.80,3.28,288.90,9.82,23.32,28.12,26.30,26.38,0.24,0.04,19.49,67.08,0.04,14.45,12.76,14.59,13.84,0.00
24/01/2018,19:30:00,12.23,21.38,-5.04,1.13,-89.70,-17.71,18.91,292.06,322.87,394.86,-6.17,-71.99,-0.22,-78.16,19.46,20.04,2.74,293.53,8.71,20.70,24.69,23.10,22.95,0.24,0.04,19.49,67.08,0.04,14.49,12.70,14.63,13.80,0.00
24/01/2018,20:00:00,12.20,19.85,-4.63,1.33,-86.10,-16.99,17.51,290.66,318.63,387.73,-5.97,-69.10,-0.29,-75.07,18.14,21.38,2.49,292.00,8.50,18.29,21.52,20.19,19.86,0.24,0.04,19.46,67.05,0.04,14.50,12.69,14.64,13.79,0.00
24/01/2018,20:30:00,12.16,18.52,-4.42,1.36,-83.90,-15.32,16.47,289.62,315.03,383.61,-5.78,-68.58,-0.31,-74.36,17.02,24.86,2.71,285.67,8.13,16.24,18.77,17.71,17.19,0.24,0.04,19.45,67.02,0.04,14.49,12.69,14.63,13.79,0.00
24/01/2018,21:00:00,12.13,17.34,-4.13,1.47,-81.57,-14.17,15.54,288.69,312.26,379.65,-5.60,-67.40,-0.36,-73.00,16.14,29.16,2.71,291.60,6.99,14.49,16.38,15.59,14.90,0.24,0.04,19.44,67.01,0.04,14.50,12.68,14.64,13.78,0.00
24/01/2018,21:30:00,12.10,16.20,-4.23,1.24,-78.32,-15.24,14.38,287.53,309.22,372.30,-5.47,-63.08,-0.30,-68.55,15.09,32.40,1.67,284.07,7.69,12.81,14.11,13.56,12.72,0.24,0.04,19.46,67.04,0.04,14.51,12.67,14.65,13.77,0.00
24/01/2018,22:00:00,12.06,14.76,-3.63,3.36,-73.64,-13.71,12.76,285.91,305.22,365.16,-6.99,-59.93,-0.99,-66.92,13.59,36.48,0.62,119.18,39.11,10.47,11.24,10.92,9.94,0.24,0.04,19.48,67.07,0.04,14.52,12.66,14.66,13.74,0.00
24/01/2018,22:30:00,12.02,13.28,-3.95,2.35,-71.14,-14.17,11.87,285.02,303.07,360.03,-6.30,-56.97,-0.65,-63.26,11.95,39.37,1.19,161.93,16.93,7.96,8.20,8.11,7.02,0.24,0.04,19.49,67.09,0.04,14.52,12.66,14.66,13.74,0.00
24/01/2018,23:00:00,11.99,11.94,-3.51,2.87,-67.05,-10.64,10.39,283.54,299.41,355.82,-6.38,-56.41,-0.87,-62.79,10.51,40.67,1.69,139.00,6.92,5.76,5.49,5.64,4.43,0.24,0.04,19.49,67.09,0.04,14.51,12.66,14.65,13.74,0.00
24/01/2018,23:30:00,11.95,10.89,-2.79,2.76,-66.18,-12.14,10.33,283.48,299.99,354.03,-5.56,-54.05,-1.03,-59.60,10.89,44.40,1.71,196.90,6.22,4.10,3.37,3.76,2.42,0.24,0.04,19.50,67.10,0.04,14.49,12.68,14.64,13.76,0.00
25/01/2018,00:00:00,11.92,10.13,-2.78,3.63,-65.15,-10.91,9.73,282.88,297.94,352.18,-6.41,-54.24,-1.37,-60.65,10.84,47.37,0.76,172.10,13.53,3.03,1.87,2.48,1.04,0.24,0.04,19.50,67.10,0.04,14.48,12.71,14.62,13.79,0.00
25/01/2018,00:30:00,11.88,9.36,-2.66,3.44,-64.92,-11.86,9.49,282.64,296.93,349.99,-6.10,-53.06,-1.42,-59.16,9.66,50.32,0.99,151.37,19.30,2.00,0.45,1.27,-0.28,0.24,0.04,19.50,67.10,0.04,14.46,12.73,14.61,13.81,0.00
25/01/2018,01:00:00,11.84,8.57,-3.58,1.16,-62.20,-8.87,8.34,281.49,293.78,347.11,-4.74,-53.33,-0.39,-58.07,7.98,50.37,1.72,86.23,11.16,0.82,-1.09,-0.08,-1.72,0.23,0.04,19.50,67.10,0.04,14.42,12.78,14.57,13.85,0.00
25/01/2018,01:30:00,11.81,7.86,-2.66,2.27,-60.51,-6.98,7.59,280.74,291.71,345.25,-4.93,-53.53,-0.93,-58.46,7.78,47.01,1.91,82.61,4.06,-0.22,-2.46,-1.27,-3.00,0.24,0.04,19.50,67.10,0.04,14.43,12.78,14.57,13.85,0.00
25/01/2018,02:00:00,11.78,7.38,-3.20,1.28,-61.24,-8.35,7.55,280.70,290.76,343.65,-4.47,-52.89,-0.54,-57.36,7.79,46.32,1.48,139.72,21.53,-0.75,-3.30,-1.93,-3.74,0.23,0.04,19.50,67.10,0.04,14.42,12.79,14.56,13.87,0.00
25/01/2018,02:30:00,11.75,6.75,-3.08,2.02,-58.07,-4.56,6.17,279.32,287.09,340.59,-5.10,-53.51,-0.73,-58.60,6.45,51.05,1.02,149.73,30.79,-1.63,-4.46,-2.94,-4.81,0.23,0.04,19.50,67.10,0.04,14.40,12.81,14.54,13.89,0.00
25/01/2018,03:00:00,11.72,5.92,-2.55,1.92,-54.22,-1.48,4.80,277.95,284.20,336.94,-4.47,-52.74,-0.80,-57.21,5.07,56.31,0.78,129.07,12.89,-2.96,-6.07,-4.41,-6.34,0.23,0.04,19.50,67.10,0.04,14.40,12.81,14.54,13.88,0.00
25/01/2018,03:30:00,11.69,5.10,-2.08,1.76,-51.66,-0.77,4.34,277.49,284.51,335.40,-3.84,-50.89,-0.76,-54.73,4.24,63.40,1.54,67.98,6.65,-4.30,-7.67,-5.86,-7.86,0.23,0.04,19.50,67.10,0.04,14.39,12.82,14.53,13.89,0.00
25/01/2018,04:00:00,11.67,4.88,-2.46,2.26,-58.09,-4.89,5.82,278.97,285.33,338.52,-4.72,-53.20,-1.58,-57.92,6.07,48.86,1.96,86.49,13.40,-4.48,-8.10,-6.10,-8.16,0.23,0.04,19.50,67.10,0.04,14.39,12.82,14.54,13.89,0.00
25/01/2018,04:30:00,11.64,4.76,-3.52,0.88,-56.41,-2.72,4.54,277.69,280.72,334.42,-4.41,-53.69,-0.27,-58.10,4.71,52.07,1.24,270.63,46.11,-4.26,-8.08,-5.99,-8.09,0.23,0.04,19.50,67.10,0.04,14.38,12.82,14.52,13.89,0.00
25/01/2018,05:00:00,11.62,4.12,-1.01,3.12,-51.96,-0.52,3.56,276.71,280.47,331.91,-4.13,-51.43,-6.30,-55.56,4.44,53.54,1.01,242.35,15.51,-5.27,-9.30,-7.10,-9.26,0.23,0.04,19.50,67.10,0.04,14.38,12.82,14.53,13.88,0.00
25/01/2018,05:30:00,11.59,3.62,-2.57,1.64,-51.96,-1.18,3.43,276.58,279.84,330.62,-4.21,-50.78,-0.85,-54.99,3.72,54.53,1.10,112.29,22.35,-5.99,-10.21,-7.89,-10.09,0.23,0.04,19.50,67.10,0.04,14.38,12.82,14.52,13.89,0.00
25/01/2018,06:00:00,11.57,3.13,-2.20,1.83,-50.29,0.61,2.73,275.88,278.15,329.05,-4.03,-50.90,-0.90,-54.93,3.15,53.90,1.40,244.31,23.31,-6.73,-11.13,-8.70,-10.94,0.23,0.04,19.50,67.10,0.04,14.37,12.83,14.52,13.89,0.00
25/01/2018,06:30:00,11.55,2.85,-1.06,3.01,-50.53,-0.66,3.08,276.23,279.60,329.46,-4.07,-49.86,-4.29,-53.93,3.84,48.10,1.95,12.72,7.50,-7.03,-11.61,-9.06,-11.35,0.23,0.04,19.50,67.10,0.04,14.38,12.82,14.53,13.88,0.00
25/01/2018,07:00:00,11.54,3.41,-0.41,3.65,-55.75,-3.93,5.38,278.53,285.53,337.35,-4.06,-51.82,-3.96,-55.88,6.52,35.59,2.85,32.62,7.39,-5.81,-10.52,-7.79,-10.11,0.23,0.04,19.50,67.11,0.04,14.38,12.82,14.53,13.88,0.00
25/01/2018,07:30:00,11.54,4.46,3.11,4.24,-62.02,-11.29,7.20,280.35,288.22,338.95,-1.13,-50.73,-2.03,-51.86,8.24,33.15,1.56,68.14,9.68,-3.27,-8.06,-5.25,-7.58,0.23,0.04,19.52,67.13,0.04,14.40,12.81,14.55,13.87,0.00
25/01/2018,08:00:00,11.79,5.26,31.32,17.27,-63.66,-7.54,7.67,280.82,288.96,345.07,14.06,-56.11,0.56,-42.06,7.87,31.53,1.91,77.81,7.09,-1.57,-6.37,-3.52,-5.86,0.23,0.04,19.67,67.44,0.04,14.34,12.84,14.49,13.89,0.00
25/01/2018,08:30:00,12.67,7.15,103.95,40.05,-72.01,-1.37,10.01,283.16,292.50,363.14,63.90,-70.64,0.39,-6.73,9.66,26.90,1.41,80.50,11.25,2.14,-2.54,0.38,-1.94,0.23,0.04,19.70,67.50,0.04,14.29,12.86,14.44,13.90,0.00
25/01/2018,09:00:00,12.44,8.97,174.57,58.46,-77.87,3.57,12.32,285.47,298.72,380.16,116.10,-81.44,0.34,34.66,11.60,23.61,1.78,82.80,10.94,5.58,1.22,4.12,1.89,0.23,0.04,19.69,67.49,0.04,14.29,12.85,14.44,13.89,0.00
